x,lap,speed,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160
103.406252968399,5,29.1792457947926,0,0,0,0,0,0.108977369099286,0,0,0,0,0.0544886845496429,5.80723537072882,1.04944123579173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94551131545036,0.407667395652162,0,0,0,0,0.402619946894247,0,0.760846106754681,0,0,0.298690026552876,0,0,0,0,0,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64682128889748,0,0,0,0,0,0,0,1.67001592088455,0,0,0,0,0,0,0,0,0,2.10897736909929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,1.32188465853994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.892152034978,5,28.8678913546055,0,0,0,0,0,0,0,0,0,0,0.244201342003233,6.28054284332372,0.54289136855611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54289136855611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40766739565216,0.0544886845496429,0,0,0,0,0.244201342003233,0,1.3481312623446,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48840268400647,0,0,0,0,0,0,0,1.67811534146006,0,0,0,0,0,0,0,0,0,2.72755657725179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,2.14027142166186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.001862351313,5,28.7619400730973,0,0,0,0,0,0.108977369099286,0,0,0,0,0.402619946894247,8.13217200108635,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15841860489101,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,4.29869002655288,0,0,0,0,0,0.0544886845496429,0,1.64682128889748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15841860489101,0,0,0,0,0,0,0,1.56608600054318,0,0,0,0,0,0,0,0,0,2.56103855178526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,3.40261994689425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.083132528456,5,27.9522330178916,0,0,0,0,0,0.54289136855611,0,0,0,0,0.244201342003233,10.706357422205,0,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,1.54289136855611,0,0,0.298690026552876,0,0,0,0,0,0,0,0,0,0,0,5.29364257779496,0,0,0,0,0,0,0,1.48840268400647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6518687376554,0,0,0,0,0,0,0,1.54289136855611,0,0,0,0,0,0,0,0,0,1.68316279021797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0.0544886845496429,4.23915389324532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.409124634151,5,28.3990247682236,0,0,0,0,0,1.10392992034137,0,0.0544886845496429,0,0,0.0544886845496429,14.0312940525626,0,0,0,0,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0,1.94551131545036,0,0.108977369099286,0.646821288897481,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,5.59233260434784,0,0,0,0,0,0,0,1.15841860489101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59738005310575,0,0,0,0,0,0,0,1.75579865799677,0,0,0,0,0,0,0,0,0,1.37637334308959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0.244201342003233,4.08073528835431,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.063623750451,5,28.2393891266898,0,0,0,0,0,1.18971265745359,0,0.244201342003233,0,0,0,16.9848576537263,0,0,0,0,0,0.805239893788495,0,0,0,0,0,0,0,0,0,0,1.99495255124209,0,0.488402684006467,0.646821288897481,0,0,0.244201342003233,0,0,0,0,0,0,0,0,5.0807352883543,0.0544886845496429,0,0,0,0,0,0,0.54289136855611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80523989378849,0,0,0,0,0,0,0,2.05448868454964,0,0,0,0,0,0,0,0,0,1.54289136855611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,3.10392992034137,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139.066639706155,5,28.1345489998574,0,0,0,0,0,1.05448868454964,0,0.45710863144389,0,0,0,17.26540049705,0,0,0,0,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0,1.29869002655288,0,1.02319463198707,0.298690026552876,0,0,0.402619946894247,0,0,0,0,0,0,0,0,3.91421726288778,0.298690026552876,0,0,0,0,0,0,0.163466053648929,0,0,0,0,0.0544886845496429,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59738005310575,0,0,0,0,0,0,0,2.6518687376554,0,0,0,0,0,0,0,0,0,2.05448868454964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,1.59738005310575,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.814849121976,5,27.518458614242,0,0,0,0,0,0.945511315450357,0,0.488402684006467,0,0,0,15.4339139994568,0,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0.651868737655396,0,1.62867410566833,0.0544886845496429,0,0,0.244201342003233,0.0544886845496429,0,0,0,0,0,0,0,2.60242750186367,0.701309973447124,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0.244201342003233,0,0.706357422205038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6518687376554,0,0,0,0,0,0,0,3.64682128889748,0,0,0,0,0,0,0,0,0,2.48335523524855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0.462156080201805,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.671792671616,5,27.0831562751739,0,0,0,0,0,0.701309973447124,0,0.45710863144389,0,0,0,12.9687059474374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45710863144389,0,2.72450460543419,0,0,0,0.0544886845496429,0.244201342003233,0,0,0,0,0,0.0544886845496429,0,2.46215608020181,0.945511315450357,0,0,0,0,0,0,0.511597315993533,0,0,0,0,0.45710863144389,0,1.89102263090071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298690026552876,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15841860489101,0,0,0,0,0,0,0,4.29364257779496,0,0,0,0,0,0,0,0,0,2.10392992034137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163.616384627744,5,25.9436667767475,0,0,0,0,0,0.298690026552876,0,0.244201342003233,0,0,0,10.2754953945658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298690026552876,0,3.40567191871184,0,0,0,0,0.402619946894247,0,0,0,0,0,0.298690026552876,0,3.10392992034137,1,0,0,0,0,0,0,0.787092710559343,0,0,0,0,0.54289136855611,0.0544886845496429,2.69626252468921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646821288897481,0,0,0,0.566086000543176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37942531490718,0,0,0,0,0,0,0.0544886845496429,4.08073528835431,0,0,0,0,0,0,0,0,0,1.14027142166186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163466053648929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.237157907009,5,25.6760037144817,0,0,0,0,0,0.0544886845496429,0,0.0544886845496429,0,0,0,7.88797065908312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298690026552876,0,2.96365849867951,0,0,0,0,0.244201342003233,0,0,0,0,0,0.646821288897481,0,3.48840268400647,1,0,0,0,0,0,0,1.10392992034137,0,0,0,0,0.755798657996767,0.407667395652162,2.37942531490718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646821288897481,0,0,0,1.14027142166186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21290728944066,0,0,0,0,0,0,0.244201342003233,3.37637334308959,0,0,0,0,0,0,0,0,0,0.566086000543176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950558764208272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182.015784409829,5,25.6982885269333,0,0,0,0,0,0,0,0,0,0,0,5.98185281677085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,1.3844727636651,0,0,0,0,0.0544886845496429,0,0,0,0,0,0.646821288897481,0,3.86477602709605,0.945511315450357,0,0,0,0,0,0,0.945511315450357,0,0,0,0,1,1.18971265745359,1.56608600054318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298690026552876,0,0,0,2.15841860489101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7326040260097,0,0,0,0,0,0,0.402619946894247,3.03634150132049,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3481312623446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.81032969204,5,25.2871937983369,0,0,0,0,0,0,0,0,0,0,0,5.13217200108635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0.272443422748215,0,0,0,0,0,0,0,0,0,0,0.298690026552876,0,4.43391399945682,0.701309973447124,0,0,0,0.0544886845496429,0,0,0.597380053105753,0,0,0,0,1.29869002655288,1.91421726288778,0.841581395108986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108977369099286,0,0.0544886845496429,0,2.83653394635107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37637334308959,0,0,0,0,0,0,0.244201342003233,3.67001592088455,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13017652414603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.5031656316301,6,10.9484472715044,0,0.108977369099286,0,0,0,0,0,0,0,0,0,3.21290728944066,0,0,0,2.15841860489101,0,0.7326040260097,0,0.244201342003233,0,0,0,0,0.402619946894247,0,0,0,0.244201342003233,0.488402684006467,0,2.3481312623446,0,0,0.402619946894247,0,0,0,0,0,0,0,0,7.28859512903705,0,0,0,0,0.244201342003233,0,0,0.651868737655396,0,0,0,0,0,0,0,0.402619946894247,0,0,0,1.21290728944066,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71445684278055,0,0.0544886845496429,0,0,0.244201342003233,0,0,1.70130997344712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18971265745359,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0.488402684006467,0,0,0,0.646821288897481
23.0583382228435,6,10.5696470998916,0,0.597380053105753,0,0,0,0,0,0,0,0,0,3.79214015931726,0,0,0,2.27549539456581,0,0.859728578338138,0,0.402619946894247,0,0,0,0,0.298690026552876,0,0,0,0.402619946894247,0.108977369099286,0,3.13017652414603,0,0,0.244201342003233,0,0,0,0,0,0,0,0,6.97175791925502,0,0,0,0,0.402619946894247,0,0,0.945511315450357,0,0,0,0,0,0,0,0.244201342003233,0,0,0.0544886845496429,1.62362665691041,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23105447266981,0,0,0,0,0.402619946894247,0,0,1.83653394635107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16346605364893,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0.108977369099286,0,0,0,0.298690026552876
26.0993246262639,6,11.1464108426639,0,1.3481312623446,0,0,0,0,0,0,0,0,0,5.10392992034137,0,0,0,2.31683720978203,0,0.488402684006467,0,0.298690026552876,0,0,0,0,0.298690026552876,0,0,0,0.244201342003233,0,0,2.70130997344712,0,0,0.108977369099286,0,0,0,0,0,0,0,0,5.67506336964246,0,0,0,0,0.244201342003233,0,0,1.04944123579173,0,0,0,0,0,0,0,0.0544886845496429,0,0,0.244201342003233,1.6155272363349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81333931436401,0,0,0,0,0.244201342003233,0,0,1.56608600054318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43391399945682,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0.0544886845496429,0,0,0,0.0544886845496429
28.3022093355559,6,10.9260806551483,0,1.70130997344712,0,0,0,0,0,0,0,0,0,5.8859751821428,0,0,0,1.67811534146006,0,0.108977369099286,0,0.407667395652162,0,0,0,0,0.402619946894247,0,0,0,0.0544886845496429,0,0,2.00504744875792,0,0,0.298690026552876,0,0,0,0,0,0,0,0,4.79214015931726,0,0,0,0,0.0544886845496429,0,0,0.54289136855611,0,0,0,0,0,0,0,0,0,0,0.402619946894247,1.03129405256258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97375339619534,0,0,0,0,0.0544886845496429,0,0,1.43896144821474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50654986723562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0
29.1941695925822,6,10.7062430063241,0,1.84158139510899,0,0,0,0,0,0,0,0,0,5.43391399945682,0,0,0,0.919264711645696,0,0,0,0.945511315450357,0,0,0,0,0.244201342003233,0,0,0,0,0,0,2.10897736909929,0,0,0.646821288897481,0,0,0,0,0,0,0,0,4.85972857833814,0,0,0,0,0,0,0,0.163466053648929,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0.729552054192105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70635742220504,0,0,0,0,0,0,0,1.96870594743742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787092710559343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0
28.9945274577278,6,10.7863724951128,0,2.04944123579173,0,0,0,0,0,0,0,0,0,4.56608600054318,0,0,0,0.54289136855611,0,0,0,1.3481312623446,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,2.48335523524855,0,0,0.646821288897481,0,0,0,0,0,0,0,0,4.48335523524855,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,1.08578273711222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13522397290395,0,0,0,0,0,0,0,2.43391399945682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163466053648929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0
29.7590011144493,6,11.0516360881448,0,1.70130997344712,0,0,0,0,0,0,0,0,0,3.84158139510899,0,0,0,0.45710863144389,0,0,0,1.24420134200323,0,0,0,0,0,0,0,0,0,0,0,2.15841860489101,0,0,0.298690026552876,0,0,0,0,0,0,0,0,3.51664476475145,0,0,0,0,0,0,0,0.511597315993533,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,1.80523989378849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31683720978203,0,0,0,0,0,0,0,2.64682128889748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0
29.267008850166,6,11.4713184712388,0,1.19476010621151,0,0,0,0,0,0,0,0,0,3.45710863144389,0,0,0,0.298690026552876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3844727636651,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,3.08578273711222,0,0,0,0,0,0,0,0.787092710559343,0,0,0,0,0,0,0,0.244201342003233,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87287544767156,0,0,0,0,0,0,0,2.29364257779496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.7590011144493,6,11.1993964960083,0,1.15841860489101,0,0,0,0,0,0,0,0,0,2.94551131545036,0,0,0,0.407667395652162,0,0,0,0.701309973447124,0,0,0,0,0,0,0,0,0,0,0,0.968705947437424,0,0,0,0,0,0,0,0,0,0,0,3.0726358677788,0,0,0,0,0,0,0,1.21290728944066,0,0,0,0,0,0,0,0.402619946894247,0,0,0,2.08578273711222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77899328998383,0,0,0,0,0,0,0,1.29869002655288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429
29.0678973669193,6,11.1235626097211,0,1.05448868454964,0,0,0,0,0,0,0,0,0,2.46215608020181,0,0,0,1.10897736909929,0,0,0,0.298690026552876,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0.488402684006467,0.108977369099286,0,0,0,0,0,0,0,0,0,0,2.57418542111869,0,0,0,0,0,0,0,1.43391399945682,0,0,0.0544886845496429,0,0,0,0,0.244201342003233,0,0,0,2.37132589433167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78709271055934,0,0,0,0,0,0,0,0.571133449301091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233
28.9945274577278,6,11.334877993223,0,1.30373747531079,0,0,0,0,0,0,0,0,0.0544886845496429,2.81533479130432,0,0,0,2.02624660380466,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0.54488684549643,0.488402684006467,0,0,0,0,0,0,0,0,0,0,2.59432808128816,0,0,0,0,0,0,0,1.56608600054318,0,0,0.244201342003233,0,0,0,0,0.163466053648929,0,0,0,2.32998407911545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21795473819857,0,0,0,0,0,0,0,0.950558764208272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247
29.6854765824613,6,11.6863940486802,0,2.45710863144389,0,0,0,0,0,0,0,0,0.244201342003233,4.29869002655288,0,0,0,2.1533711561331,0,0,0,0.163466053648929,0,0,0,0,0,0,0,0,0,0.402619946894247,0,2.1170767896748,0.805239893788495,0,0,0,0,0,0,0,0,0,0,3.62867410566833,0,0,0,0,0,0,0,1.67811534146006,0,0,0.402619946894247,0,0,0,0,0.488402684006467,0,0,0,2.56608600054318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,2.97175791925502,0,0,0,0,0,0,0,2.15841860489101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0.805239893788495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233
28.8673284469268,6,11.2669066435532,0,3.48335523524855,0,0,0,0,0,0,0,0,0.402619946894247,5.99495255124209,0,0,0,1.08578273711222,0,0,0,0.896070079658629,0,0,0,0,0,0,0,0,0,0.244201342003233,0,4.11702965481261,0.488402684006467,0,0.0544886845496429,0,0,0,0,0,0,0,0,5.1533711561331,0,0,0,0,0,0,0,1.72450460543419,0,0,0.244201342003233,0,0,0,0,0.805239893788495,0,0,0,2.72755657725179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,3.0726358677788,0,0,0,0,0,0,0,3.02624660380466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0.0544886845496429
36.5136054657845,6,11.3391935760912,0,3.5378439197982,0,0,0,0,0,0,0,0,0.244201342003233,6.72755657725179,0,0,0,0.217954738198572,0,0,0,2.32188465853994,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,3.94856328726795,0.108977369099286,0,0.244201342003233,0,0,0,0,0,0,0,0,5.37437786614927,0,0,0,0,0,0,0,1.57418542111869,0,0,0.0544886845496429,0,0,0,0,0.488402684006467,0,0,0,2.10392992034137,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,2.52474418532696,0,0,0,0,0,0,0,3.2673959739903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0
43.5757608975149,6,11.406734184804,0,2.75579865799677,0,0,0,0,0,0,0,0,0.0544886845496429,6.45710863144389,0,0,0,0,0,0,0,3.813339314364,0,0,0,0,0,0,0,0,0,0,0,2.72955205419211,0,0,0.402619946894247,0,0,0,0,0,0,0,0,4.46215608020181,0.0544886845496429,0,0,0,0,0,0,1.72450460543419,0,0,0,0,0,0,0,0.108977369099286,0,0,0,0.896070079658629,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,2.77899328998383,0,0,0,0,0,0,0.0544886845496429,3.3844727636651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0
51.349397400427,6,11.1924045199894,0,1.84158139510899,0,0,0,0,0,0,0,0,0,5.84158139510899,0,0,0,0,0,0,0,4.55599110302735,0,0,0,0,0,0,0,0,0,0,0,1.84158139510899,0,0,0.244201342003233,0,0,0,0,0,0,0,0,3.95055876420827,0.244201342003233,0,0,0,0,0.0544886845496429,0,1.7326040260097,0,0,0,0,0,0,0,0,0,0,0,0.163466053648929,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,3.0807352883543,0,0,0,0,0,0,0.244201342003233,4.07768331653671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0
54.2978971480126,6,11.334877993223,0,1.21290728944066,0,0,0,0,0,0,0,0,0,5.51159731599353,0,0,0,0,0,0,0,3.62362665691041,0,0,0,0,0,0,0,0,0,0,0,1.51159731599353,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,4.2673959739903,0.402619946894247,0,0,0,0,0.244201342003233,0,1.70130997344712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05448868454964,0,0,0,0,0,0,0.402619946894247,4.75885062981436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0
