x,lap,exposure,speed,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160
131.707629960877,6,1,18.6982514107313,0,0,0,0,0,0.402619946894247,0.402619946894247,0.0544886845496429,0,0,0,7.60543233881907,0.701309973447124,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,1.24420134200323,0,0,1.89102263090071,0,0,0.402619946894247,0,0,0,0,0,0,0.402619946894247,0,6.5378439197982,0.0544886845496429,0,0,0,0,0,0,0.945511315450357,0,0,0.298690026552876,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0.805239893788495,0,0.402619946894247,0,0,0.402619946894247,0,0,0.402619946894247,0,0.805239893788495,0,0,2.75579865799677,0,0,0,0,0,0,0,2.89102263090071,0,0,0,0,0.54289136855611,0,0,0,0,2.67811534146006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86782799891365,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135.059067726014,6,1,18.1237148269994,0,0,0,0,0,0.244201342003233,0.244201342003233,0.298690026552876,0,0,0,8.6993144965068,0.298690026552876,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,1.99495255124209,0,0,2.75075120923885,0,0,0.244201342003233,0,0,0,0,0,0,0.244201342003233,0,6.53279647104028,0.353178711102519,0,0,0,0,0,0,0.597380053105753,0,0,0.755798657996767,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0.488402684006467,0,0.244201342003233,0,0,0.244201342003233,0,0,0.244201342003233,0,0.488402684006467,0,0,2.67811534146006,0,0,0,0,0,0,0,3.48335523524855,0,0,0,0,0.108977369099286,0,0,0,0,2.6155272363349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21290728944066,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139.532701937955,6,1,17.1725383855437,0,0,0,0,0,0.108977369099286,0.0544886845496429,0.646821288897481,0,0,0,7.9192647116457,0.0544886845496429,0,0,0,0,0,0,0.45710863144389,0,0,0,0,0,0,0,0,1.83653394635107,0,0,2.62362665691041,0,0,0.0544886845496429,0,0,0,0,0,0,0.0544886845496429,0,4.94551131545036,1.05448868454964,0,0,0,0,0,0,0.45710863144389,0,0,1.18971265745359,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0.163466053648929,0,0.163466053648929,0,0,0.0544886845496429,0,0,0.0544886845496429,0,0.108977369099286,0.0544886845496429,0,2.42581457888131,0,0,0,0,0,0,0,3.32188465853994,0,0,0,0,0,0,0,0,0,2.08578273711222,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,1.24420134200323,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.54759744141,6,1,16.6188689081121,0,0,0,0,0,0.298690026552876,0,0.646821288897481,0,0,0,7.08578273711222,0,0.0544886845496429,0,0,0,0,0,0.488402684006467,0,0,0,0,0.0544886845496429,0,0,0,1.05448868454964,0,0,1.91421726288778,0,0,0.0544886845496429,0,0,0,0,0,0,0.0544886845496429,0,3.05953613330756,1.78204526180143,0,0,0,0,0,0,0.298690026552876,0,0,1.3481312623446,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0.54289136855611,0,0,0,0.0544886845496429,0,0,0,0,0.244201342003233,0,1.92736413222121,0,0,0,0,0,0,0,3.06258810512515,0,0,0,0,0,0,0,0,0,1.81028734254641,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0.407667395652162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.645406064082,6,1,16.1612535871081,0,0,0,0.0544886845496429,0,0.646821288897481,0,0.298690026552876,0,0,0,6.72450460543419,0,0.298690026552876,0,0,0,0,0,0.45710863144389,0,0,0,0,0.244201342003233,0,0,0,0.353178711102519,0,0,0.841581395108986,0,0,0.244201342003233,0,0,0,0,0,0,0.298690026552876,0,2.05448868454964,1.96870594743742,0,0,0,0,0,0,0.298690026552876,0,0,1.05448868454964,0,0,0,0.298690026552876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,1.32188465853994,0,0,0,0.244201342003233,0,0,0,0,0.45710863144389,0,2.13217200108635,0.0544886845496429,0,0,0,0,0,0,3.1503191843155,0,0,0,0,0,0,0,0,0,1.59233260434784,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.950333993368,6,1,16.0619538820202,0,0,0,0.244201342003233,0,0.646821288897481,0,0.0544886845496429,0,0,0,6.3844727636651,0,0.646821288897481,0,0,0,0,0,0.244201342003233,0,0,0,0,0.402619946894247,0,0,0,0.0544886845496429,0,0.108977369099286,0.163466053648929,0,0,0.402619946894247,0,0,0,0.0544886845496429,0,0,0.81028734254641,0,1.45710863144389,2.14531887041978,0,0,0,0,0,0,0.402619946894247,0,0,0.896070079658629,0,0,0,0.755798657996767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511597315993533,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0.353178711102519,0,2.11202934091688,0,0,0,0.402619946894247,0,0,0,0.0544886845496429,0.488402684006467,0,2.67811534146006,0.244201342003233,0,0,0,0,0,0,2.95865818478378,0,0,0,0,0,0,0,0,0,1.05448868454964,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.158666581144,6,1,16.5666781917396,0,0,0,0.402619946894247,0,0.298690026552876,0,0,0,0,0,6.62057468509282,0,0.646821288897481,0,0,0,0,0,0.0544886845496429,0,0,0,0,0.244201342003233,0,0,0,0.0544886845496429,0,0.488402684006467,0,0,0,0.244201342003233,0,0,0,0.298690026552876,0,0,1.48840268400647,0,0.950558764208272,3.40261994689425,0,0,0,0,0,0,0.353178711102519,0,0,1.10392992034137,0,0,0.0544886845496429,1.24420134200323,0,0,0,0.0544886845496429,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0.7326040260097,0,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0.651868737655396,0,2.36627844557376,0,0,0,0.244201342003233,0,0,0,0.244201342003233,0.511597315993533,0,3.15841860489101,0.402619946894247,0,0,0,0,0,0,3.58928063253024,0,0.0544886845496429,0,0,0,0,0,0,0,0.651868737655396,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162.547578723234,6,1,16.9338360079982,0,0,0,0.244201342003233,0,0.0544886845496429,0,0,0,0,0,7.0807352883543,0,0.353178711102519,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0.298690026552876,0,0.914217262887781,0,0,0,0.0544886845496429,0,0,0,0.646821288897481,0,0,2.2673959739903,0,1.32693210729786,4.17961775993776,0,0,0,0.0544886845496429,0,0.0544886845496429,0.597380053105753,0.0544886845496429,0,0.891022630900714,0,0,0.353178711102519,1.64682128889748,0,0,0,0.244201342003233,0,0,0,0,0.244201342003233,0,0,0,0.0544886845496429,0.108977369099286,0,0.914217262887781,0.0544886845496429,0.108977369099286,0.805239893788495,0,0,0,0,0,0,0,0,0,1.45710863144389,0,1.32998407911545,0,0,0,0.0544886845496429,0,0,0,0.402619946894247,0.488402684006467,0,3.40766739565216,0.244201342003233,0,0,0,0,0,0,4.21595926125825,0,0.244201342003233,0,0,0,0,0,0,0,0.864776027096053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.683912957656,6,1,16.5790772968498,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,7.04944123579173,0,0.298690026552876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701309973447124,0,0.976805368012933,0,0,0,0,0,0,0,0.646821288897481,0,0,2.97680536801293,0,2.7326040260097,3.29869002655288,0,0,0,0.244201342003233,0,0.298690026552876,1.10392992034137,0.298690026552876,0,0.353178711102519,0,0.108977369099286,1.16346605364893,1.59233260434784,0,0,0,0.402619946894247,0,0,0,0,0.402619946894247,0,0,0,0.244201342003233,0.488402684006467,0,0.787092710559343,0.353178711102519,0.597380053105753,0.488402684006467,0,0,0,0,0,0,0,0,0,2.02624660380466,0,0.516644764751448,0,0,0,0,0,0,0,0.244201342003233,0.45710863144389,0,4.08578273711222,0.0544886845496429,0,0,0,0,0,0,4.10392992034137,0,0.402619946894247,0,0,0,0,0,0,0,1.48840268400647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54289136855611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.460716826763,6,1,17.1243212593803,0,0,0,0,0,0,0,0,0,0,0,6.18971265745359,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891022630900714,0,1.24114937018564,0,0,0,0,0,0,0,0.298690026552876,0,0,3.67001592088455,0,4.31683720978203,2.19476010621151,0,0,0,0.402619946894247,0,0.646821288897481,1.35317871110252,0.646821288897481,0,0.0544886845496429,0,0.488402684006467,2.32493663035754,1,0,0,0,0.244201342003233,0,0,0,0,0.244201342003233,0,0,0,0.402619946894247,0.805239893788495,0,0.864776027096053,0.891022630900714,1.3481312623446,0.108977369099286,0,0,0,0,0.0544886845496429,0,0,0,0,1.91421726288778,0,0.402619946894247,0,0,0,0.0544886845496429,0,0,0,0.0544886845496429,0.244201342003233,0,4.80019244503058,0,0,0,0,0,0,0,3.24420134200323,0,0.244201342003233,0,0,0,0,0,0,0,2.10392992034137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04944123579173,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182.362271590716,6,1,17.124321259381,0,0,0,0,0,0,0,0,0,0,0,5.32693210729786,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701309973447124,0,2.00809942057551,0,0,0,0,0,0,0,0.0544886845496429,0,0,3.75885062981436,0,5.11202934091688,1.6155272363349,0,0,0,0.244201342003233,0,0.646821288897481,1.78709271055934,0.646821288897481,0,0,0,0.968705947437424,2.96365849867951,0.407667395652162,0,0,0,0.0544886845496429,0,0,0,0,0.0544886845496429,0,0,0,0.244201342003233,0.488402684006467,0,1.13522397290395,1.04944123579173,1.59233260434784,0,0,0,0,0,0.244201342003233,0,0,0,0,1.32998407911545,0,0.244201342003233,0,0,0,0.244201342003233,0,0,0,0,0.0544886845496429,0,3.97175791925502,0,0,0,0,0,0,0,2.35317871110252,0,0.0544886845496429,0,0,0,0,0,0,0,2.13522397290395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.1083408393902,7,1,6.03736767732291,0,0.108977369099286,0,0,0,0,0,0,0,0,0,1.52169221350936,0,0,0,0.54289136855611,0,0,0,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0.760846106754681,0.755798657996767,0,0,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62057468509282,0,0.0544886845496429,0,0,0,0,0.402619946894247,1.86477602709605,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.1728269390538,7,1,6.75269983244021,0,0.488402684006467,0,0,0,0,0,0,0,0,0,2.57418542111869,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0.488402684006467,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0.0544886845496429,0,1.54793881731402,0.54289136855611,0,0,0,0,0,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38952021242301,0,0.244201342003233,0,0,0,0,0.244201342003233,2.24420134200323,0,0,0,0,0,0,0,0,0,0.108977369099286,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.3223092534094,7,1,6.69448581658541,0,0.805239893788495,0,0,0,0,0,0,0,0,0,3.81833962825973,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0.805239893788495,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0.244201342003233,0,3.09888247158346,0.45710863144389,0,0,0,0,0,0,0.914217262887781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20785984068274,0,0.402619946894247,0,0,0,0,0.0544886845496429,2.64682128889748,0,0,0,0,0,0,0,0,0,0.488402684006467,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.8574335887286,7,1,6.55042209093681,0,0.488402684006467,0,0,0,0,0,0,0,0,0,3.1170767896748,0,0,0,0.163466053648929,0,0.298690026552876,0,0,0,0,0,0.597380053105753,0,0,0,0,0,0,0,0,0.353178711102519,0,0,0,0,0,0,0,0,0.402619946894247,0,3.70130997344712,0.298690026552876,0,0,0,0,0,0,0.976805368012933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3481312623446,0,0.244201342003233,0,0,0.0544886845496429,0,0.0544886845496429,2.70130997344712,0,0,0,0,0,0,0,0,0,0.805239893788495,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163466053648929,0,0,0,0
18.6992623901832,7,1,6.78810938462754,0,0.108977369099286,0,0,0,0,0,0,0,0,0,2.51664476475145,0,0,0,0.896070079658629,0,0.701309973447124,0,0,0,0,0,0.597380053105753,0,0,0,0,0,0,0,0,0.54289136855611,0,0,0,0,0,0,0,0,0.244201342003233,0,3.76389807857228,0.353178711102519,0,0,0,0,0,0,0.914217262887781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03634150132049,0,0.0544886845496429,0,0,0.244201342003233,0,0.353178711102519,2.43391399945682,0,0,0,0,0,0,0,0,0,0.488402684006467,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7326040260097,0,0,0,0
15.0772156030473,7,1,10.6485072283256,0,0.244201342003233,0,0,0,0,0,0,0,0,0.0544886845496429,0.7326040260097,0,0.108977369099286,0,1.75579865799677,0,1.20785984068274,0,0,0,0,0,0.7326040260097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864776027096053,0.787092710559343,0,0,0,0,0,0,0.298690026552876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16346605364893,0,0,0,0,0,0,2.08578273711222,0.701309973447124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.7913451117457,7,1,10.1309816673788,0,0.45710863144389,0,0,0,0,0,0,0,0,0.244201342003233,1.42581457888131,0,0.488402684006467,0,2.78204526180143,0,0.787092710559343,0,0,0,0,0,1.37132589433167,0,0,0,0,0,0,0,0,0.163466053648929,0,0,0,0,0,0,0,0,0,0,1.95055876420827,1.45206118268598,0,0,0,0,0,0,0.755798657996767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08578273711222,0,0,0,0,0,0,0.919264711645696,0.646821288897481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163466053648929,0,0,0,0
23.9591096909521,7,1,10.1507626347747,0,0.54289136855611,0,0,0,0,0,0,0,0,0.402619946894247,1.92736413222121,0,0.859728578338138,0,2.99495255124209,0,0.407667395652162,0,0,0,0,0,1.68316279021797,0,0,0,0,0,0,0,0,0.787092710559343,0,0,0,0,0,0,0,0,0,0,3.64682128889748,1.13522397290395,0,0,0,0,0,0,1.18971265745359,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0.402619946894247,0,0.805239893788495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42581457888131,0,0,0,0,0,0,0.298690026552876,0.353178711102519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7326040260097,0,0,0,0
27.4666958185469,7,1,11.3391935760912,0,0.701309973447124,0,0,0,0,0,0,0,0,0.244201342003233,3.02319463198707,0,0.7326040260097,0,2.18971265745359,0,0.402619946894247,0,0,0,0,0,2.51159731599353,0,0,0,0,0,0,0,0,1.56103855178526,0,0,0,0,0,0,0,0,0,0,4.83148649759316,0.407667395652162,0,0,0,0,0,0,1.40261994689425,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0.244201342003233,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51969673656904,0,0,0,0,0,0,0.0544886845496429,0.462156080201805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20785984068274,0,0,0,0
29.7497832721101,7,1,12.0382127980586,0,0.646821288897481,0,0,0,0,0,0,0,0,0.0544886845496429,3.86278055015573,0,0.511597315993533,0,1.16346605364893,0,0.244201342003233,0,0,0,0,0,3.18466520869568,0,0,0,0,0,0,0,0,1.67811534146006,0,0,0,0,0,0,0,0,0,0,4.64682128889748,0.0544886845496429,0,0,0,0,0,0,1.18971265745359,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0.0544886845496429,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67001592088455,0,0,0,0,0,0,0,1.24420134200323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787092710559343,0,0,0,0
30.0965595289442,7,1,12.3138622389617,0,0.298690026552876,0,0,0,0,0,0,0,0,0,3.45206118268598,0,0.244201342003233,0,0.706357422205038,0,0.0544886845496429,0,0,0,0,0,2.94551131545036,0,0,0,0,0,0.0544886845496429,0,0,1.56608600054318,0,0,0,0,0,0,0,0,0,0,3.89607007965863,0,0,0,0,0,0,0,0.755798657996767,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37942531490718,0,0,0,0,0,0,0.0544886845496429,2.10392992034137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407667395652162,0,0,0,0
32.433758349749,7,1,12.5912486584357,0,0.108977369099286,0,0,0,0,0,0,0,0,0,1.95055876420827,0,0.0544886845496429,0,1.05448868454964,0,0,0,0,0,0,0,2.29869002655288,0,0,0,0,0,0.244201342003233,0,0,1.48840268400647,0,0,0,0,0,0,0,0,0,0,3.62057468509282,0,0,0,0,0,0,0,0.353178711102519,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75579865799677,0,0,0,0,0,0,0.244201342003233,2.43391399945682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0
31.1380411682426,7,1,13.9953570073486,0,0.244201342003233,0,0,0,0,0,0,0,0,0,1.27749087150613,0,0,0,1.64682128889748,0,0,0,0,0,0,0,1.70130997344712,0,0,0,0,0,0.402619946894247,0,0,1.45710863144389,0,0,0,0,0,0,0,0,0,0,3.89607007965863,0,0,0,0,0,0,0,0.462156080201805,0,0,0,0,0,0,0,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05448868454964,0,0,0,0,0,0,0.511597315993533,2.56608600054318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0
32.7995243768156,7,1,13.7765532271574,0,0.511597315993533,0,0,0,0,0,0,0,0,0,2.35317871110252,0,0,0,1.83653394635107,0,0,0,0,0,0,0,1.16346605364893,0,0,0,0,0,0.244201342003233,0,0,1.24420134200323,0,0,0,0,0,0,0,0,0,0,4.64682128889748,0,0,0,0,0,0,0,1.13522397290395,0,0,0.0544886845496429,0,0,0,0,0.0544886845496429,0,0,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,1.54289136855611,0,0,0,0,0,0,0.7326040260097,2.7326040260097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0
35.5036790028813,7,1,13.3600723014045,0,0.787092710559343,0,0,0,0,0,0,0,0,0,3.8859751821428,0,0.0544886845496429,0,1.40261994689425,0,0,0,0,0,0,0,1.52169221350936,0,0,0,0,0,0.0544886845496429,0,0,1,0,0,0,0,0,0,0,0,0,0,4.99495255124209,0,0,0,0,0,0,0,1.50654986723562,0,0,0.244201342003233,0,0,0,0,0.244201342003233,0,0,0,0.805239893788495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,1.37637334308959,0,0,0,0,0,0,0.859728578338138,3.07768331653671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298690026552876,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.398535649314,7,1,13.0817840495913,0,1.2673959739903,0,0,0,0,0,0,0,0,0,4.34813126234461,0,0.244201342003233,0,0.597380053105753,0,0,0,0,0,0,0,3.54289136855611,0,0,0,0,0,0,0,0,0.755798657996767,0,0,0,0,0,0,0,0,0,0,4.48840268400647,0,0,0,0,0,0,0,1.19476010621151,0,0,0.402619946894247,0,0,0,0,0.511597315993533,0,0.0544886845496429,0,0.54289136855611,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,1.62867410566833,0,0,0,0,0,0,0.488402684006467,3.51969673656904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701309973447124,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8636799376285,7,1,13.7811692612048,0,1.78709271055934,0,0,0,0,0,0,0,0,0,4.14027142166186,0,0.402619946894247,0,0.108977369099286,0,0,0,0.0544886845496429,0,0,0,5.80019244503058,0,0,0,0,0,0,0,0,0.54289136855611,0,0,0,0,0,0,0,0,0,0,3.86477602709605,0,0,0,0,0,0,0,1.35317871110252,0,0,0.244201342003233,0,0,0,0,0.787092710559343,0,0.244201342003233,0,0.353178711102519,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,2.26234852523239,0,0,0,0,0,0,0.108977369099286,3.90916981412987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891022630900714,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
